date,latitude,longitude,var
2018-01,40,-97.5,33.09
2018-01,40,-97.25,32.03
2018-01,40,-97,30.71
2018-01,40,-96.75,29.54
2018-01,40,-96.5,29.53
2018-01,40,-96.25,27.22
2018-01,40,-96,24.22
2018-01,40,-95.75,23.59
2018-01,40,-95.5,25.99
2018-01,40,-95.25,20.22
2018-01,40,-95,18.16
2018-01,40,-94.75,18.99
2018-01,40,-94.5,22.48
2018-01,40,-94.25,23.28
2018-01,40,-94,24.53
2018-01,40,-93.75,22.46
2018-01,40,-93.5,21.84
2018-01,40,-93.25,22.95
2018-01,40,-93,21.54
2018-01,40,-92.75,19.72
2018-01,40,-92.5,20.98
2018-01,40,-92.25,21.73
2018-01,40,-92,22.43
2018-01,40,-91.75,19.16
2018-01,40,-91.5,18.99
2018-01,40,-91.25,18.48
2018-01,40,-91,19.15
2018-01,40,-90.75,19.56
2018-01,40,-90.5,18.57
2018-01,40,-90.25,19.51
2018-01,40,-90,20.03
2018-01,40,-89.75,21.87
2018-01,40,-89.5,25.84
2018-01,40,-89.25,26.56
2018-01,40,-89,29.75
2018-01,40,-88.75,31.48
2018-01,40,-88.5,30.8
2018-01,40,-88.25,30.43
2018-01,40,-88,29.66
2018-01,40,-87.75,30.82
2018-01,40,-87.5,32.12
2018-01,40,-87.25,30.76
2018-01,40,-87,31.7
2018-01,40,-86.75,29.29
2018-01,40,-86.5,29.97
2018-01,40,-86.25,26.41
2018-01,40,-86,31.41
2018-01,40,-85.75,30.3
2018-01,40,-85.5,28.2
2018-01,40,-85.25,29.4
2018-01,40,-85,28.03
2018-01,40,-84.75,25.82
2018-01,40,-84.5,27.34
2018-01,40,-84.25,28.09
2018-01,40,-84,25.81
2018-01,40,-83.75,28.54
2018-01,40,-83.5,28.37
2018-01,40,-83.25,29.42
2018-01,40,-83,28.52
2018-01,40,-82.75,29.75
2018-01,40,-82.5,31.42
2018-01,40,-82.25,31.64
2018-01,40,-82,31.45
2018-01,40,-81.75,31.48
2018-01,40,-81.5,31.13
2018-01,40,-81.25,31.83
2018-01,40,-81,34.41
2018-01,40,-80.75,35.42
2018-01,40,-80.5,16.4
2018-01,40,-80.25,14.56
2018-01,40,-80,14.59
2018-01,40,-79.75,14.96
2018-01,40,-79.5,20.82
2018-01,40,-79.25,21.66
2018-01,40,-79,19.71
2018-01,40,-78.75,19.2
2018-01,40,-78.5,21.24
2018-01,40,-78.25,21.62
2018-01,40,-78,20.99
2018-01,40,-77.75,20.84
2018-01,40,-77.5,23.57
2018-01,40,-77.25,24.36
2018-01,40,-77,25.73
2018-01,40,-76.75,28.5
2018-01,40,-76.5,28.89
2018-01,40,-76.25,27.11
2018-01,40,-76,34.29
2018-01,40,-75.75,35.33
2018-01,40,-75.5,38.13
2018-01,40,-75.25,35.73
2018-01,40,-75,33.43
2018-01,40,-74.75,36.61
2018-01,40,-74.5,40.33
2018-01,39.75,-123.75,66.08
2018-01,39.75,-123.5,65.56
2018-01,39.75,-123.25,60.36
2018-01,39.75,-123,54.45
2018-01,39.75,-122.75,50.98
2018-01,39.75,-122.5,49.81
2018-01,39.75,-122.25,58
2018-01,39.75,-122,54.56
2018-01,39.75,-121.75,52.27
2018-01,39.75,-121.5,55.93
2018-01,39.75,-121.25,58.29
2018-01,39.75,-121,53.85
2018-01,39.75,-120.75,48.56
2018-01,39.75,-120.5,39.22
2018-01,39.75,-120.25,35.12
2018-01,39.75,-120,36.16
2018-01,39.75,-119.75,34.12
2018-01,39.75,-119.5,36.13
2018-01,39.75,-119.25,40.05
2018-01,39.75,-119,39.79
2018-01,39.75,-118.75,36.81
2018-01,39.75,-118.5,43.17
2018-01,39.75,-118.25,40.99
2018-01,39.75,-118,41.98
2018-01,39.75,-117.75,39.97
2018-01,39.75,-117.5,41.57
2018-01,39.75,-117.25,42.99
2018-01,39.75,-117,44.59
2018-01,39.75,-116.75,46.96
2018-01,39.75,-116.5,51.06
2018-01,39.75,-116.25,49.51
2018-01,39.75,-116,52.36
2018-01,39.75,-115.75,59.92
2018-01,39.75,-115.5,58.13
2018-01,39.75,-115.25,47.31
2018-01,39.75,-115,39.52
2018-01,39.75,-114.75,35.91
2018-01,39.75,-114.5,36.95
2018-01,39.75,-114.25,34.14
2018-01,39.75,-114,33.18
2018-01,39.75,-113.75,30.28
2018-01,39.75,-113.5,30.63
2018-01,39.75,-113.25,34.61
2018-01,39.75,-113,37.5
2018-01,39.75,-112.75,31.79
2018-01,39.75,-112.5,25.56
2018-01,39.75,-112.25,29.56
2018-01,39.75,-112,27.8
2018-01,39.75,-111.75,26.01
2018-01,39.75,-111.5,26.41
2018-01,39.75,-111.25,23.42
2018-01,39.75,-111,20.66
2018-01,39.75,-110.75,14.79
2018-01,39.75,-110.5,14.36
2018-01,39.75,-110.25,14.93
2018-01,39.75,-110,16.24
2018-01,39.75,-109.75,16.08
2018-01,39.75,-109.5,12.11
2018-01,39.75,-109.25,12.44
2018-01,39.75,-109,13.86
2018-01,39.75,-108.75,16.68
2018-01,39.75,-108.5,18.86
2018-01,39.75,-108.25,17.67
2018-01,39.75,-108,18.19
2018-01,39.75,-107.75,17.16
2018-01,39.75,-107.5,20.2
2018-01,39.75,-107.25,21.12
2018-01,39.75,-107,18.68
2018-01,39.75,-106.75,18.49
2018-01,39.75,-106.5,18.45
2018-01,39.75,-106.25,17.27
2018-01,39.75,-106,14.76
2018-01,39.75,-105.75,15.8
2018-01,39.75,-105.5,53.86
2018-01,39.75,-105.25,140.88
2018-01,39.75,-105,153.99
2018-01,39.75,-104.75,141.45
2018-01,39.75,-104.5,138.71
2018-01,39.75,-104.25,137.46
2018-01,39.75,-104,123.16
2018-01,39.75,-103.75,111.34
2018-01,39.75,-103.5,106.43
2018-01,39.75,-103.25,111.31
2018-01,39.75,-103,108.11
2018-01,39.75,-102.75,106.69
2018-01,39.75,-102.5,99.68
2018-01,39.75,-102.25,85.88
2018-01,39.75,-102,76.55
2018-01,39.75,-101.75,68.07
2018-01,39.75,-101.5,64.36
2018-01,39.75,-101.25,59.56
2018-01,39.75,-101,55.96
2018-01,39.75,-100.75,51.12
2018-01,39.75,-100.5,46.04
2018-01,39.75,-100.25,44.26
2018-01,39.75,-100,42.52
2018-01,39.75,-99.75,41.72
2018-01,39.75,-99.5,34.74
2018-01,39.75,-99.25,34.95
2018-01,39.75,-99,28.75
2018-01,39.75,-98.75,30.63
2018-01,39.75,-98.5,30.55
2018-01,39.75,-98.25,30.87
2018-01,39.75,-98,28.2
2018-01,39.75,-97.75,29.75
2018-01,39.75,-97.5,32.81
2018-01,39.75,-97.25,29.18
2018-01,39.75,-97,31.24
2018-01,39.75,-96.75,29.89
2018-01,39.75,-96.5,27.93
2018-01,39.75,-96.25,27.34
2018-01,39.75,-96,25.04
2018-01,39.75,-95.75,24.68
2018-01,39.75,-95.5,24.18
2018-01,39.75,-95.25,23.51
2018-01,39.75,-95,21.21
2018-01,39.75,-94.75,21.84
2018-01,39.75,-94.5,25.37
2018-01,39.75,-94.25,22.65
2018-01,39.75,-94,24.9
2018-01,39.75,-93.75,23.26
2018-01,39.75,-93.5,19.6
2018-01,39.75,-93.25,21
2018-01,39.75,-93,21.04
2018-01,39.75,-92.75,20.23
2018-01,39.75,-92.5,21.26
2018-01,39.75,-92.25,21.66
2018-01,39.75,-92,21.18
2018-01,39.75,-91.75,17.35
2018-01,39.75,-91.5,19.28
2018-01,39.75,-91.25,15.73
2018-01,39.75,-91,16.46
2018-01,39.75,-90.75,16.41
2018-01,39.75,-90.5,16.12
2018-01,39.75,-90.25,17.47
2018-01,39.75,-90,16.88
2018-01,39.75,-89.75,14.43
2018-01,39.75,-89.5,16.11
2018-01,39.75,-89.25,20.65
2018-01,39.75,-89,24.38
2018-01,39.75,-88.75,26.67
2018-01,39.75,-88.5,30.67
2018-01,39.75,-88.25,32.15
2018-01,39.75,-88,31.39
2018-01,39.75,-87.75,33.48
2018-01,39.75,-87.5,30.63
2018-01,39.75,-87.25,29.22
2018-01,39.75,-87,29.01
2018-01,39.75,-86.75,27.84
2018-01,39.75,-86.5,28.7
2018-01,39.75,-86.25,27.02
2018-01,39.75,-86,28.38
2018-01,39.75,-85.75,29.32
2018-01,39.75,-85.5,24.96
2018-01,39.75,-85.25,29.27
2018-01,39.75,-85,28.07
2018-01,39.75,-84.75,27.02
2018-01,39.75,-84.5,27.39
2018-01,39.75,-84.25,25.4
2018-01,39.75,-84,24.16
2018-01,39.75,-83.75,23.77
2018-01,39.75,-83.5,28.19
2018-01,39.75,-83.25,25.24
2018-01,39.75,-83,24.44
2018-01,39.75,-82.75,30.14
2018-01,39.75,-82.5,29.94
2018-01,39.75,-82.25,31.79
2018-01,39.75,-82,30.33
2018-01,39.75,-81.75,29.75
2018-01,39.75,-81.5,33.53
2018-01,39.75,-81.25,31.3
2018-01,39.75,-81,34.04
2018-01,39.75,-80.75,34.04
2018-01,39.75,-80.5,14.65
2018-01,39.75,-80.25,13.37
2018-01,39.75,-80,16.43
2018-01,39.75,-79.75,22.9
2018-01,39.75,-79.5,22.88
2018-01,39.75,-79.25,20.46
2018-01,39.75,-79,23.19
2018-01,39.75,-78.75,24.31
2018-01,39.75,-78.5,26.27
2018-01,39.75,-78.25,24.05
2018-01,39.75,-78,18.99
2018-01,39.75,-77.75,22.52
2018-01,39.75,-77.5,23.55
2018-01,39.75,-77.25,26.5
2018-01,39.75,-77,30.47
2018-01,39.75,-76.75,28.34
2018-01,39.75,-76.5,27.79
2018-01,39.75,-76.25,29.98
2018-01,39.75,-76,37.67
2018-01,39.75,-75.75,40.38
2018-01,39.75,-75.5,31.89
2018-01,39.75,-75.25,32.22
2018-01,39.75,-75,37.5
2018-01,39.75,-74.75,38.34
2018-01,39.75,-74.5,50.93
2018-01,39.5,-123.75,64.47
2018-01,39.5,-123.5,66.2
2018-01,39.5,-123.25,63.63
2018-01,39.5,-123,58
2018-01,39.5,-122.75,51.2
2018-01,39.5,-122.5,52.34
2018-01,39.5,-122.25,57.53
2018-01,39.5,-122,60.5
2018-01,39.5,-121.75,57.85
2018-01,39.5,-121.5,59.24
2018-01,39.5,-121.25,60.04
2018-01,39.5,-121,57.61
2018-01,39.5,-120.75,51.75
2018-01,39.5,-120.5,40.74
2018-01,39.5,-120.25,33.45
2018-01,39.5,-120,30.98
2018-01,39.5,-119.75,35.27
2018-01,39.5,-119.5,33.78
2018-01,39.5,-119.25,36.24
2018-01,39.5,-119,37.1
2018-01,39.5,-118.75,35.31
2018-01,39.5,-118.5,41.37
2018-01,39.5,-118.25,39.03
2018-01,39.5,-118,39.5
2018-01,39.5,-117.75,39.74
2018-01,39.5,-117.5,42.9
2018-01,39.5,-117.25,39.73
2018-01,39.5,-117,42.57
2018-01,39.5,-116.75,43.78
2018-01,39.5,-116.5,47.65
2018-01,39.5,-116.25,51.85
2018-01,39.5,-116,49.21
2018-01,39.5,-115.75,50.57
2018-01,39.5,-115.5,48.95
2018-01,39.5,-115.25,47.96
2018-01,39.5,-115,38.91
2018-01,39.5,-114.75,32.82
2018-01,39.5,-114.5,30.37
2018-01,39.5,-114.25,31.03
2018-01,39.5,-114,34.07
2018-01,39.5,-113.75,32.07
2018-01,39.5,-113.5,33.88
2018-01,39.5,-113.25,33.22
2018-01,39.5,-113,38.03
2018-01,39.5,-112.75,37.38
2018-01,39.5,-112.5,35.9
2018-01,39.5,-112.25,29.17
2018-01,39.5,-112,32.03
2018-01,39.5,-111.75,26.74
2018-01,39.5,-111.5,25.43
2018-01,39.5,-111.25,25.84
2018-01,39.5,-111,22.92
2018-01,39.5,-110.75,24.68
2018-01,39.5,-110.5,22.12
2018-01,39.5,-110.25,18.32
2018-01,39.5,-110,16.46
2018-01,39.5,-109.75,14.31
2018-01,39.5,-109.5,13.59
2018-01,39.5,-109.25,14.24
2018-01,39.5,-109,14.33
2018-01,39.5,-108.75,17.58
2018-01,39.5,-108.5,14.07
2018-01,39.5,-108.25,16.05
2018-01,39.5,-108,19.03
2018-01,39.5,-107.75,17.39
2018-01,39.5,-107.5,17.77
2018-01,39.5,-107.25,16.95
2018-01,39.5,-107,16.37
2018-01,39.5,-106.75,17.6
2018-01,39.5,-106.5,15.4
2018-01,39.5,-106.25,13.89
2018-01,39.5,-106,11.18
2018-01,39.5,-105.75,19.94
2018-01,39.5,-105.5,43.16
2018-01,39.5,-105.25,101.98
2018-01,39.5,-105,137.51
2018-01,39.5,-104.75,133.98
2018-01,39.5,-104.5,116.02
2018-01,39.5,-104.25,123.62
2018-01,39.5,-104,114.87
2018-01,39.5,-103.75,117.73
2018-01,39.5,-103.5,113.58
2018-01,39.5,-103.25,121.12
2018-01,39.5,-103,115.19
2018-01,39.5,-102.75,99.47
2018-01,39.5,-102.5,95.99
2018-01,39.5,-102.25,90.29
2018-01,39.5,-102,86.05
2018-01,39.5,-101.75,80.25
2018-01,39.5,-101.5,77.01
2018-01,39.5,-101.25,73.53
2018-01,39.5,-101,67.62
2018-01,39.5,-100.75,59.52
2018-01,39.5,-100.5,52.65
2018-01,39.5,-100.25,51.34
2018-01,39.5,-100,48.24
2018-01,39.5,-99.75,40.78
2018-01,39.5,-99.5,41.95
2018-01,39.5,-99.25,34.35
2018-01,39.5,-99,30.48
2018-01,39.5,-98.75,29.81
2018-01,39.5,-98.5,29.29
2018-01,39.5,-98.25,27.21
2018-01,39.5,-98,28.42
2018-01,39.5,-97.75,28.07
2018-01,39.5,-97.5,28.4
2018-01,39.5,-97.25,28.51
2018-01,39.5,-97,28.67
2018-01,39.5,-96.75,28.82
2018-01,39.5,-96.5,25.24
2018-01,39.5,-96.25,22.29
2018-01,39.5,-96,24.44
2018-01,39.5,-95.75,24.58
2018-01,39.5,-95.5,22.43
2018-01,39.5,-95.25,23.03
2018-01,39.5,-95,22.43
2018-01,39.5,-94.75,21.31
2018-01,39.5,-94.5,22.29
2018-01,39.5,-94.25,22.24
2018-01,39.5,-94,19.92
2018-01,39.5,-93.75,18.55
2018-01,39.5,-93.5,18.18
2018-01,39.5,-93.25,20.34
2018-01,39.5,-93,23
2018-01,39.5,-92.75,24.34
2018-01,39.5,-92.5,21.8
2018-01,39.5,-92.25,23.2
2018-01,39.5,-92,22.44
2018-01,39.5,-91.75,22.63
2018-01,39.5,-91.5,21.13
2018-01,39.5,-91.25,19.48
2018-01,39.5,-91,19.23
2018-01,39.5,-90.75,17.28
2018-01,39.5,-90.5,16.71
2018-01,39.5,-90.25,16.5
2018-01,39.5,-90,15.29
2018-01,39.5,-89.75,14.49
2018-01,39.5,-89.5,14.45
2018-01,39.5,-89.25,18.1
2018-01,39.5,-89,22.89
2018-01,39.5,-88.75,30.55
2018-01,39.5,-88.5,27.9
2018-01,39.5,-88.25,27.58
2018-01,39.5,-88,25.99
2018-01,39.5,-87.75,26.58
2018-01,39.5,-87.5,29.85
2018-01,39.5,-87.25,28.42
2018-01,39.5,-87,27.4
2018-01,39.5,-86.75,28.39
2018-01,39.5,-86.5,27.52
2018-01,39.5,-86.25,26.59
2018-01,39.5,-86,27.87
2018-01,39.5,-85.75,27.09
2018-01,39.5,-85.5,21.94
2018-01,39.5,-85.25,24.91
2018-01,39.5,-85,25.8
2018-01,39.5,-84.75,24.09
2018-01,39.5,-84.5,25.21
2018-01,39.5,-84.25,21.54
2018-01,39.5,-84,21.87
2018-01,39.5,-83.75,23.36
2018-01,39.5,-83.5,23.93
2018-01,39.5,-83.25,23.89
2018-01,39.5,-83,25.7
2018-01,39.5,-82.75,30.37
2018-01,39.5,-82.5,28.83
2018-01,39.5,-82.25,30.27
2018-01,39.5,-82,28.68
2018-01,39.5,-81.75,31.5
2018-01,39.5,-81.5,32.79
2018-01,39.5,-81.25,34.25
2018-01,39.5,-81,33.97
2018-01,39.5,-80.75,35.11
2018-01,39.5,-80.5,20.96
2018-01,39.5,-80.25,25
2018-01,39.5,-80,24.9
2018-01,39.5,-79.75,27.99
2018-01,39.5,-79.5,26.24
2018-01,39.5,-79.25,27.13
2018-01,39.5,-79,31.59
2018-01,39.5,-78.75,31.37
2018-01,39.5,-78.5,28.97
2018-01,39.5,-78.25,26.4
2018-01,39.5,-78,29.89
2018-01,39.5,-77.75,30.67
2018-01,39.5,-77.5,30.41
2018-01,39.5,-77.25,33.87
2018-01,39.5,-77,33.18
2018-01,39.5,-76.75,33.79
2018-01,39.5,-76,42.17
2018-01,39.5,-75.75,41
2018-01,39.5,-75.5,48.49
2018-01,39.5,-75.25,47.82
2018-01,39.5,-75,49.52
2018-01,39.5,-74.75,53.73
2018-01,39.25,-123.75,66.27
2018-01,39.25,-123.5,63.51
2018-01,39.25,-123.25,61.31
2018-01,39.25,-123,62.85
2018-01,39.25,-122.75,52.91
2018-01,39.25,-122.5,58.24
2018-01,39.25,-122.25,60.56
2018-01,39.25,-122,63.82
2018-01,39.25,-121.75,63.84
2018-01,39.25,-121.5,62.53
2018-01,39.25,-121.25,61.42
2018-01,39.25,-121,66.12
2018-01,39.25,-120.75,56.86
2018-01,39.25,-120.5,45.49
2018-01,39.25,-120.25,34.29
2018-01,39.25,-120,31.04
2018-01,39.25,-119.75,31.32
2018-01,39.25,-119.5,34.38
2018-01,39.25,-119.25,33.85
2018-01,39.25,-119,33.24
2018-01,39.25,-118.75,35.99
2018-01,39.25,-118.5,37.36
2018-01,39.25,-118.25,37.32
2018-01,39.25,-118,38.73
2018-01,39.25,-117.75,36.64
2018-01,39.25,-117.5,42.73
2018-01,39.25,-117.25,51.81
2018-01,39.25,-117,46.08
2018-01,39.25,-116.75,48.44
2018-01,39.25,-116.5,42.47
2018-01,39.25,-116.25,42.56
2018-01,39.25,-116,40.62
2018-01,39.25,-115.75,39.94
2018-01,39.25,-115.5,40.49
2018-01,39.25,-115.25,40.62
2018-01,39.25,-115,36.67
2018-01,39.25,-114.75,30.6
2018-01,39.25,-114.5,28.95
2018-01,39.25,-114.25,29.19
2018-01,39.25,-114,30
2018-01,39.25,-113.75,30.05
2018-01,39.25,-113.5,31.15
2018-01,39.25,-113.25,37.08
2018-01,39.25,-113,33.34
2018-01,39.25,-112.75,35.83
2018-01,39.25,-112.5,34.59
2018-01,39.25,-112.25,29.78
2018-01,39.25,-112,29.65
2018-01,39.25,-111.75,27.44
2018-01,39.25,-111.5,29.88
2018-01,39.25,-111.25,31.07
2018-01,39.25,-111,36.44
2018-01,39.25,-110.75,32.2
2018-01,39.25,-110.5,30.14
2018-01,39.25,-110.25,23.82
2018-01,39.25,-110,21.29
2018-01,39.25,-109.75,17.43
2018-01,39.25,-109.5,16.5
2018-01,39.25,-109.25,14.92
2018-01,39.25,-109,12.87
2018-01,39.25,-108.75,13.61
2018-01,39.25,-108.5,15.5
2018-01,39.25,-108.25,16.51
2018-01,39.25,-108,18.02
2018-01,39.25,-107.75,20.34
2018-01,39.25,-107.5,20.93
2018-01,39.25,-107.25,19.1
2018-01,39.25,-107,16.41
2018-01,39.25,-106.75,16.86
2018-01,39.25,-106.5,14.06
2018-01,39.25,-106.25,12.67
2018-01,39.25,-106,12.81
2018-01,39.25,-105.75,13.85
2018-01,39.25,-105.5,27.89
2018-01,39.25,-105.25,65.45
2018-01,39.25,-105,87.25
2018-01,39.25,-104.75,129.43
2018-01,39.25,-104.5,112.56
2018-01,39.25,-104.25,112.61
2018-01,39.25,-104,113.14
2018-01,39.25,-103.75,115.43
2018-01,39.25,-103.5,129.16
2018-01,39.25,-103.25,122.14
2018-01,39.25,-103,105.68
2018-01,39.25,-102.75,97.86
2018-01,39.25,-102.5,95.21
2018-01,39.25,-102.25,90.56
2018-01,39.25,-102,88.08
2018-01,39.25,-101.75,83.69
2018-01,39.25,-101.5,78.89
2018-01,39.25,-101.25,81.16
2018-01,39.25,-101,84.32
2018-01,39.25,-100.75,70.44
2018-01,39.25,-100.5,62.46
2018-01,39.25,-100.25,53.48
2018-01,39.25,-100,47.79
2018-01,39.25,-99.75,39.35
2018-01,39.25,-99.5,36.01
2018-01,39.25,-99.25,34.77
2018-01,39.25,-99,34.28
2018-01,39.25,-98.75,32.66
2018-01,39.25,-98.5,31.53
2018-01,39.25,-98.25,33.48
2018-01,39.25,-98,31.25
2018-01,39.25,-97.75,29.77
2018-01,39.25,-97.5,27.81
2018-01,39.25,-97.25,28.89
2018-01,39.25,-97,25.68
2018-01,39.25,-96.75,25.78
2018-01,39.25,-96.5,25.96
2018-01,39.25,-96.25,24.57
2018-01,39.25,-96,21.92
2018-01,39.25,-95.75,23.85
2018-01,39.25,-95.5,22.03
2018-01,39.25,-95.25,18.26
2018-01,39.25,-95,20.49
2018-01,39.25,-94.75,20.51
2018-01,39.25,-94.5,18.97
2018-01,39.25,-94.25,22.97
2018-01,39.25,-94,19.77
2018-01,39.25,-93.75,20.49
2018-01,39.25,-93.5,19.41
2018-01,39.25,-93.25,22.02
2018-01,39.25,-93,26.3
2018-01,39.25,-92.75,26.76
2018-01,39.25,-92.5,26.11
2018-01,39.25,-92.25,24.58
2018-01,39.25,-92,25.66
2018-01,39.25,-91.75,21.28
2018-01,39.25,-91.5,18.95
2018-01,39.25,-91.25,17.33
2018-01,39.25,-91,15.73
2018-01,39.25,-90.75,18.93
2018-01,39.25,-90.5,18.84
2018-01,39.25,-90.25,19.12
2018-01,39.25,-90,14.86
2018-01,39.25,-89.75,14.39
2018-01,39.25,-89.5,16.8
2018-01,39.25,-89.25,19.66
2018-01,39.25,-89,24.01
2018-01,39.25,-88.75,26.32
2018-01,39.25,-88.5,27.51
2018-01,39.25,-88.25,28.1
2018-01,39.25,-88,30.02
2018-01,39.25,-87.75,29.69
2018-01,39.25,-87.5,33.25
2018-01,39.25,-87.25,32.59
2018-01,39.25,-87,29.93
2018-01,39.25,-86.75,31.19
2018-01,39.25,-86.5,28.12
2018-01,39.25,-86.25,28.39
2018-01,39.25,-86,25.28
2018-01,39.25,-85.75,24.64
2018-01,39.25,-85.5,22.83
2018-01,39.25,-85.25,23.92
2018-01,39.25,-85,24.21
2018-01,39.25,-84.75,24.89
2018-01,39.25,-84.5,23.86
2018-01,39.25,-84.25,23.81
2018-01,39.25,-84,22.02
2018-01,39.25,-83.75,24.08
2018-01,39.25,-83.5,26.84
2018-01,39.25,-83.25,26.81
2018-01,39.25,-83,26.64
2018-01,39.25,-82.75,28.66
2018-01,39.25,-82.5,28.41
2018-01,39.25,-82.25,28.99
2018-01,39.25,-82,32.19
2018-01,39.25,-81.75,34.4
2018-01,39.25,-81.5,35.94
2018-01,39.25,-81.25,36.07
2018-01,39.25,-81,38.09
2018-01,39.25,-80.75,42.2
2018-01,39.25,-80.5,26.21
2018-01,39.25,-80.25,28.08
2018-01,39.25,-80,28.1
2018-01,39.25,-79.75,33.61
2018-01,39.25,-79.5,33.05
2018-01,39.25,-79.25,35.83
2018-01,39.25,-79,35.65
2018-01,39.25,-78.75,34.99
2018-01,39.25,-78.5,30.51
2018-01,39.25,-78.25,29.67
2018-01,39.25,-78,30.91
2018-01,39.25,-77.75,33
2018-01,39.25,-77.5,33.31
2018-01,39.25,-77.25,34.67
2018-01,39.25,-77,35.84
2018-01,39.25,-76.75,43.53
2018-01,39.25,-76.25,45.12
2018-01,39.25,-76,40.57
2018-01,39.25,-75.75,42.63
2018-01,39.25,-75,58.33
2018-01,39,-123.75,67.79
2018-01,39,-123.5,61.44
2018-01,39,-123.25,60.33
2018-01,39,-123,59.83
2018-01,39,-122.75,61.54
2018-01,39,-122.5,62.78
2018-01,39,-122.25,64.1
2018-01,39,-122,61.32
2018-01,39,-121.75,65.65
2018-01,39,-121.5,65.16
2018-01,39,-121.25,66.46
2018-01,39,-121,70.61
2018-01,39,-120.75,59.34
2018-01,39,-120.5,55.71
2018-01,39,-120.25,41.45
2018-01,39,-120,34.09
2018-01,39,-119.75,29.97
2018-01,39,-119.5,34.68
2018-01,39,-119.25,38.67
2018-01,39,-119,29.66
2018-01,39,-118.75,31.61
2018-01,39,-118.5,37.88
2018-01,39,-118.25,37.46
2018-01,39,-118,41.17
2018-01,39,-117.75,44.79
2018-01,39,-117.5,45.68
2018-01,39,-117.25,50.89
2018-01,39,-117,53.35
2018-01,39,-116.75,47.39
2018-01,39,-116.5,39.06
2018-01,39,-116.25,35.96
2018-01,39,-116,37.33
2018-01,39,-115.75,39.41
2018-01,39,-115.5,37.56
2018-01,39,-115.25,36.41
2018-01,39,-115,34.27
2018-01,39,-114.75,35.04
2018-01,39,-114.5,30.87
2018-01,39,-114.25,30.17
2018-01,39,-114,32.81
2018-01,39,-113.75,31.99
2018-01,39,-113.5,34.25
2018-01,39,-113.25,36.27
2018-01,39,-113,35.56
2018-01,39,-112.75,35.65
2018-01,39,-112.5,32.59
2018-01,39,-112.25,31.25
2018-01,39,-112,26.36
2018-01,39,-111.75,31.27
2018-01,39,-111.5,30.58
2018-01,39,-111.25,34.34
2018-01,39,-111,32.63
2018-01,39,-110.75,32.04
2018-01,39,-110.5,30.92
2018-01,39,-110.25,25.58
2018-01,39,-110,27.9
2018-01,39,-109.75,19.39
2018-01,39,-109.5,16.3
2018-01,39,-109.25,14.15
2018-01,39,-109,15.84
2018-01,39,-108.75,15.62
2018-01,39,-108.5,14.54
2018-01,39,-108.25,16.84
2018-01,39,-108,19.53
2018-01,39,-107.75,17.14
2018-01,39,-107.5,18.26
2018-01,39,-107.25,15.46
2018-01,39,-107,15.86
2018-01,39,-106.75,15.08
2018-01,39,-106.5,12.65
2018-01,39,-106.25,9.88
2018-01,39,-106,10.51
2018-01,39,-105.75,11.53
2018-01,39,-105.5,18.19
2018-01,39,-105.25,41.56
2018-01,39,-105,79.17
2018-01,39,-104.75,102.93
2018-01,39,-104.5,111.82
2018-01,39,-104.25,110.75
2018-01,39,-104,119.24
2018-01,39,-103.75,127.21
2018-01,39,-103.5,116.42
2018-01,39,-103.25,101.41
2018-01,39,-103,94.63
2018-01,39,-102.75,91.65
2018-01,39,-102.5,89.83
2018-01,39,-102.25,86.8
2018-01,39,-102,80.98
2018-01,39,-101.75,79.09
2018-01,39,-101.5,79.42
2018-01,39,-101.25,68.3
2018-01,39,-101,60.53
2018-01,39,-100.75,54.79
2018-01,39,-100.5,51
2018-01,39,-100.25,45.58
2018-01,39,-100,44.2
2018-01,39,-99.75,40.33
2018-01,39,-99.5,39.59
2018-01,39,-99.25,35.1
2018-01,39,-99,32.31
2018-01,39,-98.75,33.36
2018-01,39,-98.5,32.03
2018-01,39,-98.25,33.53
2018-01,39,-98,34.46
2018-01,39,-97.75,33.62
2018-01,39,-97.5,34.57
2018-01,39,-97.25,30.63
2018-01,39,-97,29.41
2018-01,39,-96.75,28.35
2018-01,39,-96.5,26.23
2018-01,39,-96.25,24.59
2018-01,39,-96,24.62
2018-01,39,-95.75,21.82
2018-01,39,-95.5,21.91
2018-01,39,-95.25,20.17
2018-01,39,-95,19.8
2018-01,39,-94.75,19.96
2018-01,39,-94.5,19.15
2018-01,39,-94.25,21.32
2018-01,39,-94,19.97
2018-01,39,-93.75,19.52
2018-01,39,-93.5,19.34
2018-01,39,-93.25,23.58
2018-01,39,-93,26.75
2018-01,39,-92.75,25.59
2018-01,39,-92.5,26.46
2018-01,39,-92.25,24.01
2018-01,39,-92,22.67
2018-01,39,-91.75,20.78
2018-01,39,-91.5,17.86
2018-01,39,-91.25,19.2
2018-01,39,-91,17.9
2018-01,39,-90.75,18.17
2018-01,39,-90.5,19.89
2018-01,39,-90.25,17.45
2018-01,39,-90,17.4
2018-01,39,-89.75,19.09
2018-01,39,-89.5,21.77
2018-01,39,-89.25,25.42
2018-01,39,-89,26.08
2018-01,39,-88.75,25.97
2018-01,39,-88.5,27.85
2018-01,39,-88.25,27.53
2018-01,39,-88,27.89
2018-01,39,-87.75,31.66
2018-01,39,-87.5,31.67
2018-01,39,-87.25,31.26
2018-01,39,-87,30.88
2018-01,39,-86.75,31.03
