date,latitude,longitude,var
2018-01,57.125,-135.375,0.29276657
2018-01,57.125,-134.875,0.26941398
2018-01,57.125,-132.875,0.33293286
2018-01,57.125,-132.625,0.24378
2018-01,57.125,-132.375,0.23844217
2018-01,57.125,-132.125,0.23636766
2018-01,57.125,-131.875,0.23646334
2018-01,57.125,-131.625,0.17816
2018-01,57.125,-99.875,0.14630565
2018-01,57.125,-98.875,0.19966231
2018-01,56.875,-158.625,0.32185405
2018-01,56.875,-158.375,0.3324487
2018-01,56.875,-158.125,0.30734593
2018-01,56.875,-157.875,0.2990661
2018-01,56.875,-157.625,0.3238568
2018-01,56.875,-157.375,0.3555161
2018-01,56.875,-135.125,0.2986423
2018-01,56.875,-134.875,0.2955197
2018-01,56.875,-134.125,0.3382044
2018-01,56.875,-133.875,0.33483535
2018-01,56.875,-133.625,0.3414363
2018-01,56.875,-132.625,0.31391358
2018-01,56.875,-132.375,0.26317695
2018-01,56.875,-132.125,0.23680566
2018-01,56.875,-114.375,0.13417673
2018-01,56.875,-113.875,0.110939994
2018-01,56.875,-98.625,0.20675118
2018-01,56.625,-158.875,0.37481314
2018-01,56.625,-134.875,0.2969365
2018-01,56.625,-134.125,0.33917022
2018-01,56.625,-133.875,0.331839
2018-01,56.625,-133.625,0.33468717
2018-01,56.625,-133.375,0.33734572
2018-01,56.625,-133.125,0.3341168
2018-01,56.625,-132.125,0.27642
2018-01,56.625,-131.875,0.23286684
2018-01,56.625,-122.375,0.21563
2018-01,56.625,-113.875,0.13177928
2018-01,56.375,-160.125,0.2855468
2018-01,56.375,-159.875,0.28836086
2018-01,56.375,-159.625,0.3136437
2018-01,56.375,-159.375,0.33671245
2018-01,56.375,-159.125,0.35237482
2018-01,56.375,-158.625,0.26462
2018-01,56.375,-134.875,0.31045976
2018-01,56.375,-134.125,0.34811723
2018-01,56.375,-132.125,0.28444022
2018-01,56.375,-131.875,0.302708
2018-01,56.375,-131.625,0.25298113
2018-01,56.375,-131.375,0.25809
2018-01,56.375,-116.375,0.11201092
2018-01,56.375,-116.125,0.10307937
2018-01,56.375,-114.375,0.12203225
2018-01,56.375,-114.125,0.124578185
2018-01,56.375,-113.875,0.1278477
2018-01,56.125,-160.375,0.29508463
2018-01,56.125,-160.125,0.2992429
2018-01,56.125,-159.875,0.27877566
2018-01,56.125,-159.625,0.2900114
2018-01,56.125,-159.125,0.3124161
2018-01,56.125,-158.875,0.3079384
2018-01,56.125,-133.375,0.34912455
2018-01,56.125,-133.125,0.33683
2018-01,56.125,-132.625,0.33968398
2018-01,56.125,-132.375,0.34257242
2018-01,56.125,-131.875,0.32280377
2018-01,56.125,-114.375,0.126402
2018-01,56.125,-114.125,0.12789187
2018-01,55.875,-161.625,0.29205805
2018-01,55.875,-161.375,0.29837534
2018-01,55.875,-161.125,0.30028078
2018-01,55.875,-159.875,0.2985183
2018-01,55.875,-159.625,0.29029766
2018-01,55.875,-159.375,0.2928561
2018-01,55.875,-133.125,0.2921473
2018-01,55.875,-132.875,0.33395678
2018-01,55.875,-132.625,0.29609618
2018-01,55.875,-131.875,0.32143196
2018-01,55.875,-131.625,0.31377968
2018-01,55.875,-122.375,0.2545392
2018-01,55.875,-115.875,0.13820015
2018-01,55.875,-115.625,0.110463604
2018-01,55.875,-114.125,0.13763028
2018-01,55.625,-161.375,0.30383557
2018-01,55.625,-161.125,0.32401934
2018-01,55.625,-160.875,0.32217866
2018-01,55.625,-160.625,0.29735702
2018-01,55.625,-133.375,0.30254728
2018-01,55.625,-133.125,0.29399958
2018-01,55.625,-132.875,0.335556
2018-01,55.625,-132.125,0.3290123
2018-01,55.625,-131.625,0.31817436
2018-01,55.625,-131.375,0.32432395
2018-01,55.625,-130.625,0.22383556
2018-01,55.625,-114.625,0.14570332
2018-01,55.375,-162.375,0.29556087
2018-01,55.375,-133.125,0.26971796
2018-01,55.375,-132.875,0.27219847
2018-01,55.375,-132.625,0.29998547
2018-01,55.375,-132.375,0.30785224
2018-01,55.375,-131.625,0.33922806
2018-01,55.375,-131.125,0.32132092
2018-01,55.375,-130.375,0.25172868
2018-01,55.375,-114.625,0.15421386
2018-01,55.125,-162.875,0.30563363
2018-01,55.125,-162.375,0.30191758
2018-01,55.125,-162.125,0.30600914
2018-01,55.125,-132.875,0.27882633
2018-01,55.125,-132.375,0.28866303
2018-01,55.125,-132.125,0.29311633
2018-01,55.125,-130.375,0.29253998
2018-01,55.125,-123.125,0.12642655
2018-01,55.125,-115.625,0.14392151
2018-01,55.125,-115.375,0.13982764
2018-01,55.125,-114.875,0.15375756
2018-01,54.875,-164.375,0.29473564
2018-01,54.875,-164.125,0.30459192
2018-01,54.875,-163.875,0.3112745
2018-01,54.875,-163.625,0.32126233
2018-01,54.875,-132.875,0.3359368
2018-01,54.875,-132.125,0.31718642
2018-01,54.875,-123.125,0.18163614
2018-01,54.875,-120.125,0.09605954
2018-01,54.875,-118.625,0.2305557
2018-01,54.875,-117.875,0.17950922
2018-01,54.875,-116.375,0.18819061
2018-01,54.875,-114.875,0.16389085
2018-01,54.875,-111.375,0.1592742
2018-01,54.625,-164.625,0.3089617
2018-01,54.625,-164.375,0.29480714
2018-01,54.625,-164.125,0.29329646
2018-01,54.625,-129.875,0.29780456
2018-01,54.625,-117.875,0.20778671
2018-01,54.625,-116.625,0.17552738
2018-01,54.625,-115.375,0.18206201
2018-01,54.625,-111.125,0.12129295
2018-01,54.375,-130.375,0.32923743
2018-01,54.375,-130.125,0.31902045
2018-01,54.375,-129.875,0.32090613
2018-01,54.375,-129.625,0.30080724
2018-01,54.375,-129.375,0.2998356
2018-01,54.375,-122.375,0.1765019
2018-01,54.125,-132.875,0.3188944
2018-01,54.125,-130.125,0.3279993
2018-01,54.125,-129.875,0.32198322
2018-01,54.125,-129.625,0.29808226
2018-01,54.125,-129.375,0.31241354
2018-01,54.125,-116.625,0.18702912
2018-01,54.125,-116.375,0.25227985
2018-01,53.875,-132.875,0.30771726
2018-01,53.875,-132.625,0.32023022
2018-01,53.875,-132.375,0.3009581
2018-01,53.875,-132.125,0.30946288
2018-01,53.875,-131.875,0.32489535
2018-01,53.875,-130.125,0.34107018
2018-01,53.875,-129.875,0.31596625
2018-01,53.875,-129.625,0.34148768
2018-01,53.875,-129.375,0.34724882
2018-01,53.875,-129.125,0.37402618
2018-01,53.875,-128.875,0.34026954
2018-01,53.625,-132.875,0.28694588
2018-01,53.625,-132.625,0.30011162
2018-01,53.625,-132.125,0.29678613
2018-01,53.625,-130.125,0.35751158
2018-01,53.625,-129.875,0.32979488
2018-01,53.625,-129.625,0.31147078
2018-01,53.625,-129.375,0.3162942
2018-01,53.625,-129.125,0.32610276
2018-01,53.625,-128.875,0.33337873
2018-01,53.625,-128.625,0.31950212
2018-01,53.625,-128.375,0.32707527
2018-01,53.375,-132.375,0.30357492
2018-01,53.375,-129.625,0.3258951
2018-01,53.375,-129.375,0.32347792
2018-01,53.375,-129.125,0.31743306
2018-01,53.375,-128.875,0.32364342
2018-01,53.375,-128.375,0.30407873
2018-01,53.125,-132.375,0.28758916
2018-01,53.125,-132.125,0.288056
2018-01,53.125,-131.875,0.3052666
